45000, 0.4819
46000, 0.3132
46000, 0.3708
46000, 0.3146
46000, 0.3422
46000, 0.3364
47000, 0.3208
47000, 0.3181
47000, 0.4449
47000, 0.3208
47000, 0.3262
48000, 0.3387
48000, 0.3587
48000, 0.4159
48000, 0.4524
48000, 0.3944
49000, 0.3748
49000, 0.8344
49000, 0.3333
49000, 0.3413
49000, 0.3632
50000, 0.3672
50000, 1.6497
50000, 0.3422
50000, 0.3373
50000, 0.3503
51000, 0.4016
51000, 0.4283
51000, 0.4114
51000, 0.4609
51000, 0.419
52000, 0.4306
52000, 0.3552
52000, 0.4444
52000, 0.4275
52000, 0.415
53000, 0.4417
53000, 0.4578
53000, 0.4301
53000, 0.4248
53000, 0.4217
54000, 0.5069
54000, 0.4123
54000, 0.415
54000, 0.3739
54000, 0.4609
55000, 0.435
55000, 0.373
55000, 0.4788
55000, 0.3855
55000, 0.3739
56000, 0.4025
56000, 0.3815
56000, 0.5154
56000, 0.3984
56000, 0.3797
57000, 0.3882
57000, 0.5453
57000, 0.3895
57000, 0.4123
57000, 0.4288
58000, 0.4868
58000, 0.4493
58000, 0.4984
58000, 0.4881
58000, 0.3976
59000, 0.4319
59000, 0.4815
59000, 0.6586
59000, 0.5069
59000, 0.4101
60000, 0.4092
60000, 0.6626
60000, 0.4547
60000, 0.4136
60000, 0.4516
61000, 0.4101
61000, 0.4587
61000, 0.4136
61000, 0.4435
61000, 0.4899
62000, 0.477
62000, 0.4672
62000, 1.0776
62000, 0.4694
62000, 0.4475
63000, 0.4605
63000, 0.4984
63000, 0.4948
63000, 0.4297
63000, 0.5332
64000, 0.4819
64000, 0.4377
64000, 0.4739
64000, 0.6184
64000, 0.4364
65000, 0.4908
65000, 0.4431
65000, 0.547
65000, 0.5377
65000, 0.4752
66000, 0.5332
66000, 0.5381
66000, 0.7706
66000, 0.5332
66000, 0.5488
67000, 0.6158
67000, 0.6247
67000, 0.4551
67000, 0.5439
67000, 0.5015
68000, 0.5194
68000, 0.668
68000, 0.543
68000, 0.4605
68000, 0.485
69000, 0.5033
69000, 0.5408
69000, 0.5511
69000, 0.5479
69000, 0.8585
70000, 1.1455
70000, 0.5149
70000, 0.4743
70000, 0.5993
70000, 1.3222
71000, 0.6113
71000, 0.4823
71000, 0.5796
71000, 0.6336
71000, 0.7996
72000, 0.5729
72000, 0.6086
72000, 0.5832
72000, 0.6501
72000, 0.5756
73000, 0.585
73000, 0.6479
73000, 0.6193
73000, 1.224
73000, 1.1838
74000, 0.5917
74000, 0.6126
74000, 0.6956
74000, 0.6341
74000, 0.6225
75000, 0.614
75000, 0.6251
75000, 0.6287
75000, 0.5868
75000, 0.9255
76000, 0.6354
76000, 0.672
76000, 0.6234
76000, 0.6948
76000, 0.5569
77000, 0.5288
77000, 0.7885
77000, 0.6385
77000, 0.6113
77000, 0.6417
78000, 1.6131
78000, 0.7354
78000, 0.7322
78000, 0.6274
78000, 0.7287
79000, 0.6501
79000, 0.5359
79000, 0.6354
79000, 0.7416
79000, 0.7541
80000, 0.7465
80000, 0.759
80000, 1.3668
80000, 0.5823
80000, 0.6666
81000, 0.7104
81000, 0.6412
81000, 0.767
81000, 0.5908
81000, 0.5497
82000, 0.639
82000, 0.6515
82000, 0.6997
82000, 1.0031
82000, 0.6274
83000, 0.6555
83000, 0.6689
83000, 0.6122
83000, 0.647
83000, 0.7443
84000, 0.6541
84000, 0.6274
84000, 0.5703
84000, 0.5894
84000, 0.676
85000, 0.7791
85000, 0.6113
85000, 0.8108
85000, 0.6872
85000, 0.5761
86000, 0.8251
86000, 0.8268
86000, 0.5845
86000, 0.7617
86000, 0.6867
87000, 0.8166
87000, 0.6894
87000, 0.8237
87000, 0.6577
87000, 0.8362
88000, 0.7081
88000, 0.7934
88000, 1.4003
88000, 1.0808
88000, 0.7403
89000, 0.8112
89000, 0.7251
89000, 0.8094
89000, 0.7273
89000, 0.7255
90000, 0.7697
90000, 0.8335
90000, 0.7407
90000, 0.8447
90000, 0.7389
91000, 0.8434
91000, 0.8068
91000, 0.7412
91000, 0.7465
91000, 0.8054
92000, 0.7505
92000, 0.8416
92000, 0.6283
92000, 0.635
92000, 0.6225
93000, 0.8358
93000, 0.7617
93000, 0.8094
93000, 0.6778
93000, 0.7706
94000, 0.7563
94000, 0.7037
94000, 0.7715
94000, 0.8692
94000, 0.7782
95000, 0.8536
95000, 0.7554
95000, 0.7666
95000, 1.0004
95000, 2.208
96000, 0.8335
96000, 0.7117
96000, 0.6528
96000, 0.8282
96000, 0.7894
97000, 0.9817
97000, 0.7764
97000, 0.8621
97000, 0.8492
97000, 0.7894
98000, 0.7952
98000, 0.9723
98000, 0.8741
98000, 0.95
98000, 0.7849
99000, 0.8991
99000, 0.7934
99000, 0.8304
99000, 0.8045
99000, 0.9991
100000, 3.6538
100000, 0.9844
100000, 0.8465
100000, 0.9286
100000, 1.0053
