1000, 0.2726
1000, 0.0093
1000, 0.008
1000, 0.008
1000, 0.0084
2000, 0.0205
2000, 0.02
2000, 0.0209
2000, 0.0196
2000, 0.0254
3000, 0.0298
3000, 0.0348
3000, 0.0312
3000, 0.033
3000, 0.0298
4000, 0.0406
4000, 0.0513
4000, 0.0437
4000, 0.0459
4000, 0.0437
5000, 0.0477
5000, 0.0589
5000, 0.0548
5000, 0.0522
5000, 0.0517
6000, 0.0611
6000, 0.0548
6000, 0.0531
6000, 0.0575
6000, 0.058
7000, 0.0553
7000, 0.0548
7000, 0.0584
7000, 0.0589
7000, 0.058
8000, 0.0713
8000, 0.066
8000, 0.0642
8000, 0.0754
8000, 0.0664
9000, 0.0754
9000, 0.0785
9000, 0.0718
9000, 0.0731
9000, 0.0727
10000, 0.083
10000, 0.0821
10000, 0.0861
10000, 0.0856
10000, 0.0847
11000, 0.0963
11000, 0.0968
11000, 0.0874
11000, 0.0954
11000, 0.1008
12000, 0.1097
12000, 0.1552
12000, 0.1062
12000, 0.1066
12000, 0.1035
13000, 0.116
13000, 0.1338
13000, 0.1334
13000, 0.1383
13000, 0.1137
14000, 0.1227
14000, 0.1191
14000, 0.1392
14000, 0.1767
14000, 0.1182
15000, 0.2722
15000, 0.1383
15000, 0.1361
15000, 0.1343
15000, 0.1262
16000, 0.1316
16000, 0.1361
16000, 0.1405
16000, 0.1427
16000, 0.1419
17000, 0.1454
17000, 0.1436
17000, 0.1204
17000, 0.1164
17000, 0.1173
18000, 0.1236
18000, 0.1227
18000, 0.124
18000, 0.1227
18000, 0.124
19000, 0.128
19000, 0.1584
19000, 0.1615
19000, 0.1606
19000, 0.3297
20000, 0.1642
20000, 0.1695
20000, 0.1619
20000, 0.1494
20000, 0.1365
21000, 0.1731
21000, 0.2115
21000, 0.1423
21000, 0.1445
21000, 0.1758
22000, 0.2025
22000, 0.1624
22000, 0.1602
22000, 0.1624
22000, 0.1619
23000, 0.1726
23000, 0.1709
23000, 0.1718
23000, 0.1691
23000, 0.5685
24000, 0.2034
24000, 0.1731
24000, 0.1686
24000, 0.2008
24000, 0.1972
25000, 0.2043
25000, 0.203
25000, 0.2025
25000, 0.2133
25000, 0.2079
26000, 0.2137
26000, 0.2347
26000, 0.207
26000, 0.2128
26000, 0.2115
27000, 0.22
27000, 0.2182
27000, 0.2204
27000, 0.4551
27000, 0.2244
28000, 0.228
28000, 0.232
28000, 0.2298
28000, 0.2351
28000, 0.236
29000, 0.303
29000, 0.2472
29000, 0.4908
29000, 0.2427
29000, 0.2472
30000, 0.2802
30000, 0.2445
30000, 0.2423
30000, 0.2507
30000, 0.2507
31000, 0.2601
31000, 0.2485
31000, 0.2646
31000, 0.2592
31000, 0.2597
32000, 0.336
32000, 0.2641
32000, 0.2695
32000, 0.2628
32000, 0.5069
33000, 0.2686
33000, 0.4118
33000, 0.2731
33000, 0.2722
33000, 0.2762
34000, 0.2329
34000, 0.2382
34000, 0.2829
34000, 0.2623
34000, 0.2378
35000, 0.2378
35000, 0.2623
35000, 0.2374
35000, 0.2476
35000, 0.2989
36000, 0.2922
36000, 0.2998
36000, 0.2922
36000, 0.4118
36000, 0.3056
37000, 0.3324
37000, 0.3387
37000, 0.2583
37000, 0.3163
37000, 0.4466
38000, 0.3235
38000, 0.3668
38000, 0.34
38000, 0.535
38000, 0.2583
39000, 0.3092
39000, 0.2909
39000, 0.2722
39000, 0.265
39000, 0.319
40000, 0.3257
40000, 0.3293
40000, 0.3485
40000, 0.3208
40000, 0.3342
41000, 0.3235
41000, 0.3306
41000, 0.3226
41000, 0.3351
41000, 0.3462
42000, 0.3752
42000, 0.4092
42000, 0.3395
42000, 0.352
42000, 0.3346
43000, 0.3895
43000, 0.5323
43000, 0.4025
43000, 0.5488
43000, 0.3712
44000, 0.3797
44000, 0.3146
44000, 0.3507
44000, 0.3141
44000, 0.3186
45000, 0.3556
45000, 0.3601
45000, 0.3663
45000, 0.3748
45000, 0.6019
46000, 0.3779
46000, 0.4681
46000, 0.3686
46000, 0.3614
46000, 0.3663
47000, 0.4132
47000, 0.381
47000, 0.3931
47000, 0.3775
47000, 0.3868
48000, 0.3868
48000, 0.4109
48000, 0.3775
48000, 0.5319
48000, 0.3873
49000, 0.3962
49000, 0.8268
49000, 0.4355
49000, 0.4408
49000, 0.4373
50000, 0.502
50000, 0.406
50000, 0.4029
50000, 0.6974
50000, 0.4225
51000, 0.419
51000, 0.4043
51000, 0.4029
51000, 0.4565
51000, 0.3766
52000, 0.5395
52000, 0.3663
52000, 0.477
52000, 0.3565
52000, 0.5122
53000, 0.3619
53000, 0.3703
53000, 0.4431
53000, 0.4234
53000, 0.4382
54000, 0.5015
54000, 0.435
54000, 0.4422
54000, 0.4275
54000, 0.4895
55000, 0.4493
55000, 0.4462
55000, 0.4377
55000, 0.415
55000, 0.4801
56000, 0.4408
56000, 0.3976
56000, 0.4368
56000, 0.3846
56000, 0.5261
57000, 0.4935
57000, 0.7055
57000, 0.4694
57000, 0.4993
57000, 0.4667
58000, 0.4855
58000, 0.481
58000, 0.4649
58000, 0.5051
58000, 0.4743
59000, 0.4895
59000, 0.4783
59000, 0.5024
59000, 0.4855
59000, 0.4815
60000, 0.5279
60000, 0.7296
60000, 0.4997
60000, 0.4855
60000, 0.5908
61000, 0.4141
61000, 0.4471
61000, 0.4176
61000, 0.5537
61000, 0.5265
